CH1,CH2,CH3,Start,Increment,
Volt,Volt,Volt,-29.975,0.05
2.7,2.7,0.08,
2.7,2.7,0.04,
2.7,2.7,0.08,
2.7,2.7,0.04,
2.7,2.7,0.08,
2.7,2.7,0.04,
2.7,2.7,0.04,
2.7,2.7,0.08,
2.7,2.7,0.08,
2.7,2.7,0.04,
2.7,2.7,0.08,
2.7,2.7,0.04,
2.7,2.7,0.08,
2.7,2.7,0.04,
2.7,2.7,0.08,
2.7,2.7,0.04,
2.7,2.7,0.08,
2.7,2.7,0.04,
2.7,2.7,0.08,
2.7,2.7,0.04,
2.7,2.7,0.08,
2.7,2.7,0.04,
2.7,2.7,0.08,
2.7,2.7,0.04,
2.7,2.7,0.08,
2.7,2.7,0.04,
2.7,2.7,0.08,
2.7,2.7,0.04,
2.7,2.7,0.08,
2.7,2.7,0.04,
2.7,2.7,0,
2.7,2.7,0.08,
2.7,2.7,0.08,
2.7,2.7,0.04,
2.7,2.7,0.08,
2.7,2.7,0,
2.7,2.7,0.04,
2.7,2.7,0.08,
2.7,2.7,0.08,
2.7,2.7,0.04,
2.7,2.7,0.08,
2.7,2.7,0.04,
2.7,2.7,0.08,
2.7,2.7,0.04,
2.7,2.7,0.08,
2.7,2.7,0.04,
2.7,2.7,0.08,
2.7,2.7,0,
2.7,2.7,0.08,
2.7,2.7,0.04,
2.7,2.7,0.08,
2.7,2.7,0.04,
2.7,2.7,0.08,
2.7,2.7,0.04,
2.7,2.7,0.04,
2.7,2.7,0.08,
2.7,2.7,0.08,
2.7,2.7,0.04,
2.7,2.7,0.08,
2.7,2.7,0,
2.7,2.7,0.08,
2.7,2.7,0,
2.7,2.7,0.08,
2.7,2.7,0.04,
2.7,2.7,0.08,
2.7,2.7,0.04,
2.7,2.7,0.08,
2.7,2.7,0.04,
2.7,2.7,0.08,
2.7,2.7,0,
2.7,2.7,0.08,
2.7,2.7,0.04,
2.7,2.7,0.08,
2.7,2.7,0,
2.7,2.7,0.08,
2.7,2.7,0.04,
2.7,2.7,0.08,
2.7,2.7,0.04,
2.7,2.7,0.08,
2.7,2.7,0.04,
2.7,2.7,0.08,
2.7,2.7,0.04,
2.7,2.7,0.08,
2.7,2.7,0,
2.7,2.7,0.08,
2.7,2.7,0.04,
2.7,2.7,0.08,
2.7,2.7,0.04,
2.7,2.7,0.08,
2.7,2.7,0.04,
2.7,2.7,0.08,
2.7,2.7,0.04,
2.7,2.7,0.08,
2.7,2.7,0.04,
2.7,2.7,0.08,
2.7,2.7,0.04,
2.7,2.7,0.08,
2.7,2.7,0.04,
2.7,2.7,0.08,
2.7,2.7,0.04,
2.7,2.7,0.08,
2.7,2.7,0,
2.7,2.7,0.08,
2.7,2.7,0.04,
2.7,2.7,0.08,
2.7,2.7,0.04,
2.7,2.7,0.08,
2.7,2.7,0.04,
2.7,2.7,0.08,
2.7,2.7,0.04,
2.7,2.7,0.08,
2.7,2.7,0.04,
2.7,2.7,0.08,
2.7,2.7,0.04,
2.7,2.7,0.08,
2.7,2.7,0,
2.7,2.7,0.08,
2.7,2.7,0.04,
2.7,2.7,0.08,
2.7,2.7,0.04,
2.7,2.7,0.08,
2.7,2.7,0.04,
2.7,2.7,0.08,
2.7,2.7,0,
2.7,2.7,0.08,
2.7,2.7,0.04,
2.7,2.7,0.08,
2.7,2.7,0.04,
2.7,2.7,0.08,
2.7,2.7,0.04,
2.7,2.7,0.08,
2.7,2.7,0.04,
2.7,2.7,0.08,
2.7,2.7,0,
2.7,2.7,0.08,
2.7,2.7,0.04,
2.7,2.7,0.08,
2.7,2.7,0.04,
2.7,2.7,0.08,
2.7,2.7,0.04,
2.7,2.7,0.08,
2.7,2.7,0.04,
2.7,2.7,0.08,
2.7,2.7,0,
2.7,2.7,0.08,
2.7,2.7,0,
2.7,2.7,0.08,
2.7,2.7,0.04,
2.7,2.7,0.08,
2.7,2.7,0.04,
2.7,2.7,0.08,
2.7,2.7,0.04,
2.7,2.7,0.08,
2.7,2.7,0,
2.7,2.7,0.08,
2.7,2.7,0,
2.7,2.7,0.16,
2.7,2.7,0,
2.7,2.7,0.08,
2.7,2.7,0.04,
2.7,2.7,0.08,
2.7,2.7,0,
2.7,2.7,0.08,
2.7,2.7,0,
2.7,2.7,0.08,
2.7,2.7,0.04,
2.7,2.7,0.08,
2.7,2.7,0.04,
2.7,2.7,0.08,
2.7,2.7,0,
2.7,2.7,0,
2.7,2.7,0.08,
2.7,2.7,0.08,
2.7,2.7,0.04,
2.7,2.7,0.08,
2.7,2.7,0,
2.7,2.7,0,
2.7,2.7,0.08,
2.7,2.7,0.08,
2.7,2.7,0,
2.7,2.7,0.08,
2.7,2.7,0,
2.7,2.7,0.04,
2.7,2.7,0.08,
2.7,2.7,0.08,
2.7,2.7,0,
2.7,2.7,0.08,
2.7,2.7,0,
2.7,2.7,0.08,
2.7,2.7,0,
2.7,2.7,0.08,
2.7,2.7,0.04,
2.7,2.7,0.08,
2.7,2.7,0,
2.7,2.7,0.08,
2.7,2.7,0,
2.7,2.7,0.08,
2.7,2.7,0,
2.7,2.7,0.08,
2.7,2.7,0,
2.7,2.7,0.08,
2.7,2.7,0.04,
2.7,2.7,0.08,
2.7,2.7,0,
2.7,2.7,0.08,
2.7,3.908,0,
2.7,3.932,0.08,
3.892,4.204,0,
3.924,4.196,0.08,
4.204,4.22,0,
4.188,4.196,0.08,
4.204,4.22,0,
4.204,4.22,0.08,
4.188,4.196,0.04,
4.204,4.22,0.08,
4.188,4.196,0,
4.204,4.22,0.08,
4.188,4.196,0,
4.204,4.22,0.08,
4.188,4.196,0.04,
4.204,4.22,0.08,
4.196,4.196,0,
4.204,4.22,0.08,
4.196,4.196,0,
4.196,4.22,0.08,
4.212,4.196,0.04,
4.204,4.22,0.08,
4.196,4.196,0.04,
4.204,4.22,0.08,
4.196,4.196,0,
4.204,4.22,0.08,
4.196,4.196,0,
4.204,4.22,0.08,
4.196,4.196,0,
4.196,4.22,0.08,
4.22,4.196,0,
4.196,4.196,0.08,
4.212,4.22,0,
4.196,4.22,0.08,
4.212,4.204,0,
4.196,4.22,0.08,
4.212,4.196,0,
4.22,4.22,0.08,
4.196,4.196,0.04,
4.204,4.22,0.08,
4.196,4.196,0,
4.196,4.22,0.08,
4.22,4.196,0,
4.196,4.22,0.08,
4.212,4.196,0,
4.196,4.196,0.08,
4.22,4.22,0,
4.204,4.22,0.08,
4.196,4.196,0,
4.212,4.204,0.08,
4.196,4.22,0,
4.196,4.22,0.08,
4.212,4.196,0,
4.196,4.22,0.08,
4.212,4.196,0,
4.196,4.22,0.08,
4.22,4.196,0.04,
4.204,4.22,0.08,
4.196,4.196,0,
4.196,4.22,0,
4.22,4.204,0.08,
4.196,4.22,0.08,
4.22,4.196,0,
4.196,4.204,0.08,
4.204,4.22,0,
4.204,4.196,0.04,
4.196,4.22,0.08,
4.204,4.22,0.08,
4.196,4.204,0,
4.204,4.22,0.08,
4.196,4.196,0,
4.196,4.22,0.08,
4.22,4.196,0,
4.196,4.22,0.08,
4.22,4.196,0,
4.196,4.22,0.08,
4.204,4.196,0,
4.196,4.22,0.04,
4.22,4.196,3.44,
4.204,4.204,3.32,
4.196,4.156,3.44,
4.196,4.196,3.44,
4.108,4.18,3.32,
4.148,4.204,3.36,
4.124,4.18,3.44,
4.148,4.196,3.32,
4.14,4.18,3.4,
4.156,4.204,3.32,
4.132,4.164,3.44,
4.164,4.164,3.36,
4.116,4.252,3.4,
4.124,4.228,3.44,
4.244,4.156,3.32,
4.22,4.18,3.44,
4.1,4.196,3.32,
4.132,4.18,3.4,
4.148,4.204,3.32,
4.132,4.18,3.36,
4.164,4.252,3.32,
4.14,4.204,3.32,
4.228,4.156,3.44,
4.196,4.196,3.36,
4.108,4.18,3.44,
4.132,4.196,3.36,
4.148,4.18,3.4,
4.14,4.196,3.44,
4.156,4.18,3.32,
4.14,4.204,3.36,
4.164,4.164,3.4,
4.124,4.18,3.44,
4.164,4.204,3.32,
4.124,4.204,3.4,
4.164,4.18,3.32,
4.164,4.196,3.32,
4.124,4.172,3.44,
4.124,4.18,3.36,
4.14,4.196,3.44,
4.124,4.18,3.32,
4.14,4.196,3.44,
4.124,4.18,3.44,
4.14,4.196,3.32,
4.124,4.18,3.44,
4.14,4.196,3.32,
4.124,4.196,3.36,
4.14,4.172,3.44,
4.124,4.196,3.44,
4.14,4.164,3.32,
4.124,4.18,3.36,
4.14,4.196,3.4,
4.124,4.18,3.36,
4.14,4.196,3.44,
4.124,4.18,3.44,
4.14,4.196,3.32,
4.124,4.18,3.44,
4.14,4.196,3.32,
4.124,4.18,3.32,
4.14,4.196,3.44,
4.14,4.196,3.36,
4.124,4.164,3.4,
4.124,4.18,3.44,
4.14,4.196,3.32,
4.124,4.196,3.44,
4.14,4.172,3.32,
4.124,4.18,3.4,
4.14,4.188,3.32,
4.124,4.18,3.36,
4.14,4.196,3.44,
4.124,4.196,3.32,
4.14,4.172,3.44,
4.14,4.124,3.36,
4.1,4.196,3.44,
4.036,4.18,3.36,
4.14,4.196,3.44,
4.124,4.18,3.44,
4.14,4.196,3.32,
4.124,4.18,3.36,
4.14,4.196,3.44,
4.124,4.18,3.4,
4.14,4.196,3.32,
4.124,4.196,3.4,
4.14,4.18,3.32,
4.124,4.18,3.32,
4.132,4.196,3.44,
4.124,4.124,3.44,
4.14,4.22,3.32,
4.036,4.18,3.36,
4.172,4.196,3.44,
4.124,4.18,3.32,
4.14,4.196,3.4,
4.124,4.196,3.32,
4.14,4.156,3.44,
4.14,4.18,3.44,
4.1,4.204,3.32,
4.116,4.204,3.32,
4.164,4.116,3.4,
4.164,4.124,3.44,
4.012,4.196,3.32,
4.012,4.188,3.36,
4.124,4.156,3.44,
4.084,4.132,3.44,
4.124,4.212,3.32,
4.02,4.132,3.4,
4.148,4.196,3.32,
4.036,4.148,3.36,
4.132,4.188,3.44,
4.068,4.132,3.36,
4.116,4.188,3.44,
4.108,4.188,3.44,
4.036,4.124,3.32,
4.108,4.14,3.44,
4.012,4.188,3.32,
4.02,4.156,3.36,
4.108,4.188,3.4,
4.108,4.148,3.4,
4.044,4.188,3.32,
4.044,4.172,3.44,
4.1,4.108,3.32,
4.108,4.172,3.36,
3.988,4.124,3.44,
4.092,4.204,3.36,
3.98,4.132,3.4,
4.14,4.164,3.32,
4.052,4.204,3.44,
4.1,4.196,3.36,
4.148,4.1,3.4,
4.14,4.18,3.36,
3.988,4.124,3.44,
4.1,4.172,3.44,
4.012,4.124,3.32,
4.084,4.204,3.44,
4.004,4.132,0.04,
4.14,4.204,0.08,
4.036,4.14,0.04,
4.036,4.156,0.08,
4.148,4.22,0,
4.052,4.124,0.08,
4.18,4.204,0,
4.012,4.18,0.08,
4.156,4.14,0.04,
4.044,4.236,0.08,
4.1,4.132,0,
4.204,4.22,0,
4.052,4.156,3.4,
4.188,4.204,3.32,
4.1,4.148,3.4,
4.172,4.196,3.36,
4.076,4.172,3.4,
4.148,4.18,3.44,
4.116,4.212,3.32,
4.124,4.22,3.36,
4.18,4.164,3.4,
4.124,4.204,3.36,
4.188,4.156,3.44,
4.18,4.156,3.36,
4.084,4.196,3.44,
4.092,4.18,3.32,
4.14,4.196,3.44,
4.14,4.18,3.36,
4.124,4.196,3.44,
4.14,4.196,3.36,
4.124,4.18,3.4,
4.14,4.204,3.44,
4.124,4.164,3.32,
4.172,4.18,3.32,
4.116,4.204,3.44,
4.164,4.22,3.36,
4.108,4.172,3.44,
4.18,4.164,3.36,
4.108,4.22,3.44,
4.18,4.18,3.44,
4.108,4.22,3.32,
4.124,4.18,3.36,
4.18,4.196,3.44,
4.14,4.18,3.4,
4.124,4.196,3.32,
4.14,4.18,3.4,
4.124,4.196,3.32,
4.14,4.18,3.32,
4.124,4.196,3.4,
4.14,4.18,3.36,
4.124,4.196,3.4,
4.14,4.196,3.44,
4.124,4.164,3.32,
4.14,4.18,3.32,
4.116,4.196,3.44,
4.14,4.18,3.32,
4.124,4.196,3.44,
4.14,4.196,3.36,
4.124,4.18,3.44,
4.132,4.18,3.32,
4.14,4.196,3.4,
4.14,4.18,3.36,
4.124,4.196,3.44,
4.14,4.18,3.36,
4.124,4.196,3.44,
4.124,4.18,3.44,
4.14,4.196,3.32,
4.14,4.18,3.36,
4.124,4.196,3.4,
4.14,4.18,3.36,
4.124,4.196,3.4,
4.14,4.18,3.4,
4.124,4.196,3.32,
4.14,4.18,3.32,
4.124,4.196,3.4,
4.124,4.18,3.36,
4.14,4.196,3.44,
4.14,4.18,3.4,
4.124,4.196,3.32,
4.14,4.18,3.4,
4.124,4.196,3.32,
4.14,4.196,3.32,
4.124,4.18,3.44,
4.14,4.196,3.36,
4.132,4.108,3.44,
4.156,4.196,3.36,
3.996,4.156,3.44,
4.132,4.188,3.32,
4.076,4.164,3.44,
4.108,4.164,3.36,
4.132,4.188,3.44,
4.108,4.188,3.32,
4.124,4.164,3.44,
4.124,4.188,3.32,
4.1,4.164,3.44,
4.124,3.62,3.36,
4.1,4.364,3.44,
3.1,3.62,3.36,
4.316,4.364,3.44,
3.1,4.252,3.44,
4.308,3.62,3.32,
4.204,3.636,3.44,
3.116,4.372,3.36,
3.124,4.372,3.44,
4.308,3.684,3.36,
4.332,3.628,3.44,
3.212,4.364,3.36,
3.156,4.364,3.44,
4.308,3.596,3.32,
4.308,3.596,3.32,
3.124,4.316,3.44,
3.116,4.22,3.36,
4.26,4.18,3.4,
4.164,4.196,3.44,
4.124,4.164,3.32,
4.14,4.196,3.36,
4.108,4.164,3.44,
4.14,4.164,3.44,
4.108,4.196,3.32,
4.108,4.196,3.36,
4.14,4.164,3.44,
4.14,3.564,3.32,
4.108,4.348,3.44,
3.076,3.62,3.36,
4.292,4.356,3.44,
3.148,4.34,3.36,
4.308,3.62,3.44,
4.284,4.332,3.44,
3.132,3.532,3.32,
4.276,3.564,3.44,
3.036,4.308,3.32,
3.092,4.348,3.44,
4.252,3.604,3.32,
4.292,3.564,3.44,
3.116,4.228,3.32,
4.196,3.548,3.32,
3.092,4.3,3.44,
2.98,4.308,3.36,
4.26,3.612,3.44,
4.252,4.164,3.36,
3.132,4.188,3.36,
4.132,4.188,3.44,
4.1,4.164,3.32,
4.132,4.164,3.36,
4.1,4.188,3.44,
4.108,4.188,3.44,
4.132,4.164,3.32,
4.108,4.188,3.36,
4.132,4.164,3.44,
4.132,4.188,3.44,
4.108,4.164,3.32,
4.132,4.188,3.36,
4.108,4.164,3.4,
4.108,4.188,3.36,
4.132,4.164,3.44,
4.132,4.188,3.44,
4.1,4.164,0,
4.108,4.164,0.08,
4.132,4.196,0.04,
4.108,4.188,0.04,
4.132,4.164,3.4,
4.108,4.164,3.44,
4.132,4.188,3.32,
4.132,4.164,3.32,
4.1,4.188,3.44,
4.108,4.164,3.4,
4.132,4.188,3.32,
4.108,4.164,3.36,
4.132,4.196,3.44,
4.108,4.188,3.36,
4.132,4.164,3.44,
4.1,4.164,3.32,
4.132,4.188,3.44,
4.108,4.196,3.36,
4.14,4.164,3.4,
4.132,4.188,3.4,
4.108,4.164,3.32,
4.132,4.164,3.36,
4.108,4.188,3.44,
4.108,4.164,3.36,
4.132,4.188,3.44,
4.132,4.188,3.44,
4.108,4.164,3.32,
4.108,4.124,3.32,
4.132,4.196,3.44,
4.036,4.124,3.36,
4.14,4.196,3.44,
4.036,4.196,3.4,
4.14,4.164,3.32,
4.132,4.188,3.32,
4.1,4.164,3.4,
4.108,4.188,3.32,
4.132,4.148,3.44,
4.132,4.148,3.32,
4.076,4.196,3.44,
4.068,4.108,3.44,
4.14,4.196,3.32,
4.132,4.148,3.4,
4.028,4.196,3.32,
4.076,4.212,3.36,
4.14,3.556,3.44,
4.18,3.588,3.44,
3.068,3.78,3.36,
3.1,3.732,3.32,
3.3,4.372,3.44,
3.236,4.116,3.32,
4.316,4.228,3.4,
4.02,3.58,3.32,
4.188,4.348,3.44,
3.092,4.292,3.32,
4.292,4.164,3.4,
4.26,4.164,3.44,
4.108,4.188,0.04,
4.132,4.204,0,
4.108,3.62,0.16,
4.18,4.364,0.12,
3.148,3.604,0,
4.308,4.236,0.12,
3.148,3.58,0,
4.196,4.284,0.04,
3.116,3.612,0.16,
3.124,4.228,0.04,
